state,district,year,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
meghalaya,west jaintia hills,2025,12,25,240,5,143,804,458,115
meghalaya,west khasi hills,2025,3,118,113,442,586,4691,327,392
meghalaya,west khasi hills,2025,4,896,2670,1129,0,0,461,444
meghalaya,west khasi hills,2025,5,406,1103,923,0,0,335,370
meghalaya,west khasi hills,2025,6,129,1296,752,0,0,354,328
meghalaya,west khasi hills,2025,7,442,1998,1179,0,0,638,470
meghalaya,west khasi hills,2025,9,207,496,323,272,1843,283,250
meghalaya,west khasi hills,2025,10,118,223,297,180,1091,224,159
meghalaya,west khasi hills,2025,11,75,204,181,123,872,483,174
meghalaya,west khasi hills,2025,12,19,75,84,170,716,221,141
mizoram,aizawl,2025,9,262,92,11,193,1694,2050,786
mizoram,aizawl,2025,10,198,85,45,259,1443,2042,671
mizoram,aizawl,2025,11,237,51,4,159,1515,1054,499
mizoram,aizawl,2025,12,65,8,1,178,1431,1610,471
mizoram,champhai,2025,4,275,76,17,0,0,2757,965
mizoram,champhai,2025,6,86,26,26,104,1580,364,425
mizoram,champhai,2025,7,95,57,20,41,389,256,410
mizoram,champhai,2025,9,117,38,0,77,546,616,221
mizoram,champhai,2025,10,136,22,19,86,451,308,176
mizoram,champhai,2025,11,78,34,7,77,577,188,126
mizoram,champhai,2025,12,18,16,2,55,526,183,119
mizoram,hnahthial,2025,9,1,0,0,2,15,1,2
mizoram,hnahthial,2025,11,1,0,0,1,9,2,3
mizoram,khawzawl,2025,9,3,4,0,2,7,2,2
mizoram,khawzawl,2025,10,0,1,20,3,4,3,0
mizoram,khawzawl,2025,11,2,1,4,1,14,0,0
mizoram,khawzawl,2025,12,0,1,0,2,2,1,0
mizoram,kolasib,2025,7,44,21,20,0,0,333,273
mizoram,kolasib,2025,9,53,13,8,107,330,161,103
mizoram,kolasib,2025,10,41,11,3,83,337,445,93
mizoram,kolasib,2025,11,38,6,4,48,343,212,88
mizoram,kolasib,2025,12,13,0,0,71,275,325,118
mizoram,lawngtlai,2025,5,280,62,29,0,0,583,544
mizoram,lawngtlai,2025,6,119,43,11,58,930,677,551
mizoram,lawngtlai,2025,7,240,59,31,0,0,549,566
mizoram,lawngtlai,2025,9,144,97,13,69,534,814,346
mizoram,lawngtlai,2025,10,66,17,12,49,272,173,173
mizoram,lawngtlai,2025,11,116,57,1,54,471,300,207
mizoram,lawngtlai,2025,12,199,46,0,60,592,1034,291
mizoram,lunglei,2025,5,136,31,16,0,0,1048,591
mizoram,lunglei,2025,7,83,32,20,0,0,945,876
mizoram,lunglei,2025,9,78,20,1,84,595,214,197
mizoram,lunglei,2025,10,90,11,0,117,470,205,188
mizoram,lunglei,2025,11,125,19,25,113,773,311,163
mizoram,lunglei,2025,12,29,3,7,80,615,201,127
mizoram,mamit,2025,9,46,9,0,42,196,252,79
mizoram,mamit,2025,10,37,9,3,46,189,315,107
mizoram,mamit,2025,11,44,4,0,37,191,122,53
mizoram,mamit,2025,12,14,5,0,46,166,273,83
mizoram,mammit,2025,9,16,3,0,9,118,32,45
mizoram,mammit,2025,10,19,5,0,11,125,74,100
mizoram,mammit,2025,11,24,0,0,2,101,21,35
mizoram,mammit,2025,12,12,0,0,0,95,69,26
mizoram,saiha,2025,5,59,61,63,0,0,177,126
mizoram,saiha,2025,7,87,48,18,0,0,105,123
mizoram,saiha,2025,9,117,28,1,29,274,154,90
mizoram,saiha,2025,10,47,18,5,50,300,152,115
mizoram,saiha,2025,11,31,13,15,21,211,103,59
mizoram,saiha,2025,12,33,13,0,8,145,199,51
mizoram,saitual,2025,9,0,0,1,0,30,1,4
mizoram,saitual,2025,10,1,0,5,1,24,0,0
mizoram,saitual,2025,11,0,2,1,3,19,2,6
mizoram,saitual,2025,12,1,1,0,4,46,11,1
mizoram,serchhip,2025,9,33,7,2,59,226,286,386
mizoram,serchhip,2025,10,20,5,3,33,101,119,91
mizoram,serchhip,2025,11,18,4,1,45,189,117,98
mizoram,serchhip,2025,12,9,0,0,13,111,111,84
nagaland,chumukedima,2025,4,16,57,13,0,0,27,63
nagaland,chumukedima,2025,9,7,13,19,14,165,7,24
nagaland,chumukedima,2025,10,6,10,2,68,351,23,12
nagaland,chumukedima,2025,11,3,11,16,75,398,20,13
nagaland,chumukedima,2025,12,5,6,0,35,222,58,20
nagaland,dimapur,2025,4,249,454,80,0,0,936,2059
nagaland,dimapur,2025,5,155,207,22,0,0,550,2092
nagaland,dimapur,2025,6,105,240,32,0,0,493,2105
nagaland,dimapur,2025,7,246,456,82,0,0,719,2088
nagaland,dimapur,2025,9,121,210,22,101,1111,564,1404
nagaland,dimapur,2025,10,115,125,8,145,1059,976,1035
nagaland,dimapur,2025,11,107,77,29,145,1565,1706,1345
nagaland,dimapur,2025,12,20,33,1,170,1649,2252,1404
nagaland,kiphire,2025,7,46,233,26,0,0,119,361
nagaland,kiphire,2025,9,44,148,9,26,290,217,223
nagaland,kiphire,2025,10,40,182,5,105,222,280,192
nagaland,kiphire,2025,11,28,115,11,31,226,124,143
nagaland,kiphire,2025,12,5,15,1,39,277,104,139
nagaland,kohima,2025,4,212,385,49,0,0,345,1416
nagaland,kohima,2025,7,74,154,11,0,0,407,1659
nagaland,kohima,2025,9,140,231,13,64,605,602,999
nagaland,kohima,2025,10,69,116,8,96,580,583,665
nagaland,kohima,2025,11,50,48,26,40,428,243,692
nagaland,kohima,2025,12,17,18,0,28,523,277,694
nagaland,longleng,2025,4,131,226,12,0,0,100,251
nagaland,longleng,2025,7,47,284,20,0,0,94,389
nagaland,longleng,2025,9,17,82,7,15,140,94,101
nagaland,longleng,2025,10,6,17,0,75,154,50,69
nagaland,longleng,2025,11,3,18,9,18,170,25,76
nagaland,longleng,2025,12,1,9,0,24,224,80,111
nagaland,meluri,2025,9,1,2,1,0,28,15,107
nagaland,meluri,2025,10,0,5,0,0,6,6,70
nagaland,meluri,2025,11,1,6,1,6,32,91,289
nagaland,mokokchung,2025,7,73,134,13,0,0,210,819
nagaland,mokokchung,2025,9,31,88,13,32,487,338,745
nagaland,mokokchung,2025,10,21,44,3,55,346,365,514
nagaland,mokokchung,2025,11,5,29,13,32,483,303,448
nagaland,mokokchung,2025,12,2,20,1,32,409,222,398
nagaland,mon,2025,6,39,121,14,0,0,307,1265
nagaland,mon,2025,7,258,676,69,0,0,579,1548
nagaland,mon,2025,9,130,225,30,108,718,329,732
nagaland,mon,2025,10,114,246,15,324,647,883,793
nagaland,mon,2025,11,65,119,41,113,597,1240,493
nagaland,mon,2025,12,12,47,2,130,671,355,561
nagaland,niuland,2025,9,5,10,1,5,35,12,9
nagaland,niuland,2025,10,8,3,0,14,34,15,11
nagaland,niuland,2025,11,0,2,1,6,58,5,8
nagaland,niuland,2025,12,1,0,0,5,62,26,7
nagaland,noklak,2025,4,47,65,16,0,0,28,67
nagaland,noklak,2025,9,4,18,5,13,65,21,38
nagaland,noklak,2025,10,12,61,3,14,89,38,40
nagaland,noklak,2025,11,7,72,14,15,134,17,39
nagaland,noklak,2025,12,0,30,0,20,97,27,35
nagaland,peren,2025,4,201,331,12,0,0,191,462
nagaland,peren,2025,5,148,119,15,0,0,165,545
nagaland,peren,2025,6,37,141,10,0,0,222,283
nagaland,peren,2025,7,36,105,18,0,0,157,281
nagaland,peren,2025,9,47,90,12,48,305,189,226
nagaland,peren,2025,10,23,52,12,186,198,314,172
nagaland,peren,2025,11,11,5,21,39,212,133,178
nagaland,peren,2025,12,8,0,0,57,253,192,130
nagaland,phek,2025,4,157,268,22,0,0,203,1448
nagaland,phek,2025,9,50,174,8,27,332,199,579
nagaland,phek,2025,10,42,147,3,75,216,308,383
nagaland,phek,2025,11,58,98,6,17,205,121,329
nagaland,phek,2025,12,2,8,0,21,253,249,343
nagaland,shamator,2025,9,2,145,9,6,84,7,37
nagaland,shamator,2025,10,1,34,0,12,68,0,16
nagaland,shamator,2025,11,0,23,14,4,75,0,8
nagaland,shamator,2025,12,0,19,0,29,155,11,24
nagaland,tseminyu,2025,9,2,4,3,2,14,2,4
nagaland,tseminyu,2025,10,3,7,1,3,16,8,11
nagaland,tseminyu,2025,11,1,3,6,1,31,5,7
nagaland,tseminyu,2025,12,1,1,0,1,23,6,10
nagaland,tuensang,2025,4,173,296,34,0,0,299,863
nagaland,tuensang,2025,7,96,385,30,0,0,304,989
nagaland,tuensang,2025,9,73,138,8,57,594,193,460
nagaland,tuensang,2025,10,95,82,4,108,668,550,561
nagaland,tuensang,2025,11,66,61,8,129,714,212,540
nagaland,tuensang,2025,12,9,21,0,60,601,311,512
nagaland,wokha,2025,7,40,191,17,0,0,255,662
nagaland,wokha,2025,9,44,145,7,21,198,132,333
nagaland,wokha,2025,10,17,40,0,17,137,356,223
nagaland,wokha,2025,11,12,19,6,12,219,182,177
nagaland,wokha,2025,12,5,15,0,12,197,196,286
nagaland,zunheboto,2025,7,48,277,24,0,0,159,759
nagaland,zunheboto,2025,9,27,88,11,40,561,221,512
nagaland,zunheboto,2025,10,31,129,3,26,275,204,357
nagaland,zunheboto,2025,11,17,81,9,49,446,162,424
nagaland,zunheboto,2025,12,8,8,0,53,438,223,370
odisha,angul,2025,9,1188,199,2,522,5021,3856,3350
odisha,angul,2025,10,371,72,8,828,3097,4378,2115
odisha,angul,2025,11,461,70,2,649,3725,2955,2034
odisha,angul,2025,12,563,72,2,904,5579,4086,2947
odisha,anugal,2025,10,0,2,0,0,1,0,2
odisha,anugal,2025,12,1,0,0,0,4,0,0
odisha,anugul,2025,9,79,14,0,24,454,106,310
odisha,anugul,2025,10,22,4,0,17,265,74,227
odisha,anugul,2025,11,35,11,0,13,432,55,257
odisha,anugul,2025,12,35,7,0,40,568,87,334
odisha,balangir,2025,9,1923,428,1,740,6571,4302,4665
odisha,balangir,2025,10,923,239,23,916,4836,5113,4095
odisha,balangir,2025,11,791,189,31,979,5442,5178,3390
odisha,balangir,2025,12,945,176,1,1198,7524,5539,4255
odisha,baleshwar,2025,9,406,106,0,206,3134,694,2385
odisha,baleshwar,2025,10,233,55,0,178,2125,866,2015
odisha,baleshwar,2025,11,198,51,0,281,2564,950,1908
odisha,baleshwar,2025,12,141,39,0,270,2888,798,2169
odisha,baleswar,2025,9,2177,465,2,940,5497,5885,3730
odisha,baleswar,2025,10,1033,268,1,1198,3832,8702,3286
odisha,baleswar,2025,11,922,256,0,1605,5155,8461,3083
odisha,baleswar,2025,12,734,159,1,1762,5981,7776,3557
odisha,bargarh,2025,9,1908,362,0,719,6013,4360,3610
odisha,bargarh,2025,10,892,174,2,916,4711,6100,3025
odisha,bargarh,2025,11,831,163,0,1047,5435,5564,2807
odisha,bargarh,2025,12,780,126,1,1088,6914,4893,3658
odisha,baudh,2025,9,57,17,0,8,258,105,389
odisha,baudh,2025,10,32,7,0,13,253,139,325
odisha,baudh,2025,11,29,5,0,11,239,143,239
odisha,baudh,2025,12,24,4,0,27,321,181,354
odisha,bhadrak,2025,9,1646,562,0,970,6143,6592,4339
odisha,bhadrak,2025,10,806,251,1,1029,4007,5093,2949
odisha,bhadrak,2025,11,744,221,11,1573,6202,5387,3385
odisha,bhadrak,2025,12,505,142,2,1517,6786,5376,3553
odisha,boudh,2025,9,556,92,0,173,1654,1481,1192
odisha,boudh,2025,10,256,67,0,381,1355,2230,918
odisha,boudh,2025,11,193,50,1,285,1368,1504,795
odisha,boudh,2025,12,172,36,1,341,1638,1625,921
odisha,cuttack,2025,9,1747,480,4,945,7603,5733,6835
odisha,cuttack,2025,10,858,209,4,740,4374,6073,4590
odisha,cuttack,2025,11,814,204,4,981,6217,7329,4857
odisha,cuttack,2025,12,886,189,3,1432,8843,8067,6436
odisha,debagarh,2025,9,303,36,2,156,1513,768,629
odisha,debagarh,2025,10,135,25,0,211,940,1229,633
odisha,debagarh,2025,11,113,13,2,198,1057,1049,504
odisha,debagarh,2025,12,232,21,1,208,1446,1060,655
odisha,dhenkanal,2025,9,1063,266,0,643,5488,3339,3476
odisha,dhenkanal,2025,10,397,91,0,776,3218,4748,2417
odisha,dhenkanal,2025,11,368,90,1,763,4060,4088,2316
odisha,dhenkanal,2025,12,638,96,7,1068,5026,4588,2978
odisha,gajapati,2025,9,806,165,2,409,3161,2546,2373
odisha,gajapati,2025,10,281,49,2,632,2085,4540,1993
odisha,gajapati,2025,11,365,53,9,690,2820,4042,1930
odisha,gajapati,2025,12,214,51,5,564,2651,2754,1552
odisha,ganjam,2025,9,2524,425,2,1590,13098,6695,7156
odisha,ganjam,2025,10,1410,193,0,1647,9393,8705,6182
odisha,ganjam,2025,11,1666,246,5,2549,14644,10817,7069
odisha,ganjam,2025,12,1463,180,2,3465,17091,15754,8722
odisha,jagatsinghapur,2025,9,747,124,0,293,1953,2231,1966
odisha,jagatsinghapur,2025,10,1137,73,9,387,1229,3678,1547
odisha,jagatsinghapur,2025,11,512,65,14,497,1652,4922,1603
odisha,jagatsinghapur,2025,12,456,46,1,620,2441,4114,1953
odisha,jagatsinghpur,2025,9,176,28,0,36,1539,322,1460
odisha,jagatsinghpur,2025,10,196,17,0,46,934,415,1221
odisha,jagatsinghpur,2025,11,132,16,0,55,1136,699,1119
odisha,jagatsinghpur,2025,12,122,7,0,93,1334,447,1349
odisha,jajapur,2025,9,771,225,0,520,4547,2174,2843
odisha,jajapur,2025,10,423,115,2,537,2762,2471,2199
odisha,jajapur,2025,11,512,80,0,851,3881,2830,2856
odisha,jajapur,2025,12,401,79,0,1038,4974,3249,3177
odisha,jajpur,2025,9,707,224,3,344,2700,2657,1232
odisha,jajpur,2025,10,359,90,13,297,1581,1769,812
odisha,jajpur,2025,11,533,79,31,412,2269,1696,835
odisha,jajpur,2025,12,392,74,2,528,3100,2488,1046
odisha,jharsuguda,2025,9,427,30,0,251,2307,1110,1245
odisha,jharsuguda,2025,10,252,20,0,274,1644,1741,857
odisha,jharsuguda,2025,11,236,23,0,399,2408,1936,1005
odisha,jharsuguda,2025,12,181,13,0,369,2665,2104,1309
odisha,kalahandi,2025,9,1563,488,8,1128,9021,5054,4340
odisha,kalahandi,2025,10,763,251,22,811,5318,4263,3736
odisha,kalahandi,2025,11,592,212,18,1217,6894,3394,3387
odisha,kalahandi,2025,12,443,120,16,1118,7127,4829,3900
odisha,kandhamal,2025,9,1362,226,0,575,4622,2797,2829
odisha,kandhamal,2025,10,469,80,7,975,3012,3004,2273
odisha,kandhamal,2025,11,458,74,1,747,3675,3215,1949
odisha,kandhamal,2025,12,344,60,0,755,3710,3785,2041
odisha,kendrapara,2025,9,1205,353,1,648,5822,3744,3544
odisha,kendrapara,2025,10,613,138,42,782,3794,4389,2642
odisha,kendrapara,2025,11,611,140,5,1010,5263,5387,2804
odisha,kendrapara,2025,12,782,126,0,1271,6390,5724,3150
odisha,kendujhar,2025,9,1866,491,3,1050,8733,4037,4739
odisha,kendujhar,2025,10,694,163,4,926,4821,5258,3245
odisha,kendujhar,2025,11,670,181,3,1214,6538,4519,3542
odisha,kendujhar,2025,12,1139,207,5,1537,8998,5731,4850
odisha,khorda,2025,9,1282,255,4,850,4577,3844,3739
odisha,khorda,2025,10,651,131,60,672,3482,4218,2704
odisha,khorda,2025,11,847,169,61,1045,4986,6174,2978
odisha,khorda,2025,12,717,100,40,1339,6465,6883,3658
odisha,khordha,2025,7,37,37,13,0,0,477,2345
odisha,khordha,2025,9,370,64,0,97,2116,354,2806
odisha,khordha,2025,10,175,33,0,59,1342,319,2060
odisha,khordha,2025,11,223,42,0,71,2248,606,2365
odisha,khordha,2025,12,209,19,0,157,2566,624,2546
odisha,koraput,2025,9,1735,608,0,1097,9467,5251,6774
odisha,koraput,2025,10,581,243,2,809,4634,3945,3921
odisha,koraput,2025,11,506,182,22,919,5383,3687,3118
odisha,koraput,2025,12,444,157,22,1161,6278,3883,4121
odisha,malkangiri,2025,9,1383,290,1,530,3462,1698,2062
odisha,malkangiri,2025,10,290,86,0,850,2282,3224,1625
odisha,malkangiri,2025,11,409,70,1,599,2654,2529,1357
odisha,malkangiri,2025,12,291,47,2,542,2126,2122,1323
odisha,mayurbhanj,2025,9,3040,878,4,1344,12046,5192,6774
odisha,mayurbhanj,2025,10,1294,392,25,1620,7244,8151,5259
odisha,mayurbhanj,2025,11,1203,369,6,1977,10145,10164,5518
odisha,mayurbhanj,2025,12,721,222,0,2260,11590,9059,6355
odisha,nabarangapur,2025,4,182,82,12,0,0,6437,6560
odisha,nabarangapur,2025,9,2043,981,2,991,8908,4675,4442
odisha,nabarangapur,2025,10,869,404,8,878,4338,4133,2558
odisha,nabarangapur,2025,11,578,345,8,680,4539,3361,2274
odisha,nabarangapur,2025,12,503,180,35,804,5342,3314,3003
odisha,nabarangpur,2025,7,327,103,12,0,0,0,0
odisha,nayagarh,2025,9,882,126,1,414,3188,4029,2945
odisha,nayagarh,2025,10,451,53,3,485,2426,3028,2002
odisha,nayagarh,2025,11,427,69,7,645,2983,3524,2038
odisha,nayagarh,2025,12,412,35,0,796,3486,2880,2342
odisha,nuapada,2025,9,885,206,0,331,3051,3914,2350
odisha,nuapada,2025,10,326,78,0,633,2346,2647,1865
odisha,nuapada,2025,11,261,62,2,516,2216,2058,1147
odisha,nuapada,2025,12,231,71,0,560,3452,2691,2026
odisha,puri,2025,9,1209,249,0,641,5688,3350,3595
odisha,puri,2025,10,600,121,2,545,3757,3582,2431
odisha,puri,2025,11,749,121,2,821,5070,5177,3096
odisha,puri,2025,12,595,83,0,1182,6697,6361,3580
odisha,rayagada,2025,9,1417,334,1,594,5915,2489,2896
odisha,rayagada,2025,10,416,144,0,764,3497,3133,1972
odisha,rayagada,2025,11,431,143,1,854,4774,3053,2418
odisha,rayagada,2025,12,252,86,1,925,4825,3078,2482
odisha,sambalpur,2025,9,843,131,0,481,4807,2165,2394
odisha,sambalpur,2025,10,463,56,0,673,3357,3208,1818
odisha,sambalpur,2025,11,487,84,1,731,4565,3058,2040
odisha,sambalpur,2025,12,462,50,0,712,5683,3157,2726
odisha,sonapur,2025,9,633,112,0,274,1910,1494,1043
odisha,sonapur,2025,10,242,35,0,471,1404,1952,691
odisha,sonapur,2025,11,234,48,0,502,1506,2273,780
odisha,sonapur,2025,12,179,26,1,459,1827,1423,749
odisha,subarnapur,2025,9,168,30,0,55,910,191,449
odisha,subarnapur,2025,10,70,14,0,38,479,179,300
odisha,subarnapur,2025,11,64,10,0,40,544,255,283
odisha,subarnapur,2025,12,43,6,0,55,767,147,303
odisha,sundargarh,2025,9,242,53,0,83,1876,307,1372
odisha,sundargarh,2025,10,115,25,0,90,1282,242,1072
odisha,sundargarh,2025,11,141,30,0,68,1633,292,1276
odisha,sundargarh,2025,12,109,15,0,131,2148,395,1744
odisha,sundergarh,2025,9,1504,303,8,753,5732,3982,3539
odisha,sundergarh,2025,10,608,123,6,823,3662,3869,3067
odisha,sundergarh,2025,11,633,127,1,845,4819,3813,3129
odisha,sundergarh,2025,12,596,88,4,938,6238,5107,4013
puducherry,karaikal,2025,9,210,14,0,626,807,1621,1880
puducherry,karaikal,2025,10,111,13,2,145,561,482,752
puducherry,karaikal,2025,11,127,8,7,238,1168,802,1645
puducherry,karaikal,2025,12,69,3,3,215,1306,702,1299
puducherry,pondicherry,2025,9,416,25,0,147,1437,969,3493
puducherry,pondicherry,2025,10,181,17,0,116,942,421,1631
puducherry,pondicherry,2025,11,311,21,0,176,1594,654,3026
puducherry,pondicherry,2025,12,110,6,0,139,1803,827,2054
puducherry,puducherry,2025,9,401,31,10,484,2524,3376,1735
puducherry,puducherry,2025,10,222,20,1,425,2024,1576,734
puducherry,puducherry,2025,11,372,21,8,545,3403,2074,1373
puducherry,puducherry,2025,12,218,13,13,616,4188,2538,1251
puducherry,yanam,2025,9,11,2,0,3,92,29,78
puducherry,yanam,2025,10,6,0,0,0,35,10,33
puducherry,yanam,2025,11,6,1,0,4,69,7,26
puducherry,yanam,2025,12,7,0,0,4,106,7,33
punjab,amritsar,2025,3,14,15,20,868,13927,7560,16513
punjab,amritsar,2025,4,959,209,54,0,0,7813,13981
punjab,amritsar,2025,5,664,284,26,676,8369,4809,12680
punjab,amritsar,2025,7,1293,400,24,1560,17010,8552,15395
punjab,amritsar,2025,9,1862,337,21,644,9792,4775,7955
punjab,amritsar,2025,10,866,165,14,447,7919,3895,4943
punjab,amritsar,2025,11,1315,271,40,743,12724,5023,6253
punjab,amritsar,2025,12,660,94,48,697,12381,7570,7892
punjab,barnala,2025,9,309,32,0,123,1914,895,1525
punjab,barnala,2025,10,218,12,2,73,2000,2069,1003
punjab,barnala,2025,11,263,25,5,159,2319,2334,1115
punjab,barnala,2025,12,136,10,1,116,2503,2711,1675
punjab,bathinda,2025,9,952,123,2,413,6155,2688,6094
punjab,bathinda,2025,10,466,60,1,221,5088,3713,2813
punjab,bathinda,2025,11,604,77,14,290,5316,5156,3339
punjab,bathinda,2025,12,366,38,1,353,6829,7135,5106
punjab,faridkot,2025,9,339,41,1,159,1958,1105,1998
punjab,faridkot,2025,10,108,22,3,76,1542,1084,1300
punjab,faridkot,2025,11,205,24,3,105,2290,1788,1922
punjab,faridkot,2025,12,141,12,3,170,2495,2314,2411
punjab,fatehgarh sahib,2025,9,361,38,3,179,2321,1022,2003
punjab,fatehgarh sahib,2025,10,163,37,5,105,1460,1618,868
punjab,fatehgarh sahib,2025,11,234,43,4,106,2024,2838,1308
punjab,fatehgarh sahib,2025,12,133,26,1,133,2125,2627,2164
punjab,fazilka,2025,9,756,123,3,325,5021,2693,2991
punjab,fazilka,2025,10,281,48,1,135,2558,2574,1865
punjab,fazilka,2025,11,344,51,1,221,3411,2285,1832
punjab,fazilka,2025,12,249,49,5,264,3853,4144,2590
punjab,ferozepur,2025,9,555,46,1,303,3644,2079,2617
punjab,ferozepur,2025,10,227,30,0,149,2648,1546,1377
punjab,ferozepur,2025,11,327,19,3,182,2954,3279,1831
punjab,ferozepur,2025,12,153,19,1,180,2992,3383,2202
punjab,firozpur,2025,9,185,25,0,53,1830,198,1153
punjab,firozpur,2025,10,47,7,0,28,1327,156,624
punjab,firozpur,2025,11,68,13,0,33,1482,272,763
punjab,firozpur,2025,12,47,3,0,31,1401,405,1089
punjab,gurdaspur,2025,4,233,36,49,204,3480,5242,10128
punjab,gurdaspur,2025,5,114,20,13,154,1622,3494,9071
punjab,gurdaspur,2025,7,549,99,10,1969,13995,9071,13493
punjab,gurdaspur,2025,9,1298,152,3,527,7985,3375,7448
punjab,gurdaspur,2025,10,726,79,12,290,6731,2266,4402
punjab,gurdaspur,2025,11,984,113,33,373,8094,2166,5351
punjab,gurdaspur,2025,12,532,59,6,346,8235,3738,6593
punjab,hoshiarpur,2025,4,267,35,34,92,1386,3760,7474
punjab,hoshiarpur,2025,5,197,48,18,224,3050,3279,7156
punjab,hoshiarpur,2025,6,234,59,20,236,2910,5577,7919
punjab,hoshiarpur,2025,7,277,66,22,561,6216,5781,9416
punjab,hoshiarpur,2025,9,902,67,3,413,5171,2707,4880
punjab,hoshiarpur,2025,10,472,40,11,267,4265,1352,3042
punjab,hoshiarpur,2025,11,744,60,41,327,6062,2530,4127
punjab,hoshiarpur,2025,12,422,26,69,384,5971,5369,5046
punjab,jalandhar,2025,9,1242,234,10,520,7995,3225,6858
punjab,jalandhar,2025,10,770,179,21,280,6411,1952,4766
punjab,jalandhar,2025,11,870,204,28,504,8880,5058,6534
punjab,jalandhar,2025,12,432,115,13,608,10153,8990,8052
punjab,kapurthala,2025,4,302,65,305,0,0,2429,4988
punjab,kapurthala,2025,5,233,67,96,0,0,1762,5143
punjab,kapurthala,2025,6,182,67,68,0,0,2365,4348
punjab,kapurthala,2025,7,324,74,177,0,0,2332,5397
punjab,kapurthala,2025,9,380,64,64,226,2805,1004,2421
punjab,kapurthala,2025,10,182,33,109,108,2440,735,1678
punjab,kapurthala,2025,11,314,47,234,163,3166,1585,2368
punjab,kapurthala,2025,12,150,29,160,212,3652,3859,3042
punjab,ludhiana,2025,3,104,13,14,1538,21750,11042,18144
punjab,ludhiana,2025,4,1841,734,184,616,6314,10346,14080
punjab,ludhiana,2025,5,876,458,49,487,6477,8273,15090
punjab,ludhiana,2025,6,1095,645,90,361,3933,9254,13295
punjab,ludhiana,2025,7,2012,1133,221,773,9531,13826,16550
punjab,ludhiana,2025,9,2521,597,40,1069,14581,5792,8284
punjab,ludhiana,2025,10,1230,273,56,530,11222,5064,5583
punjab,ludhiana,2025,11,1629,485,108,896,18116,8015,8567
punjab,ludhiana,2025,12,901,235,70,1094,20415,9879,9843
punjab,malerkotla,2025,9,262,56,0,110,1454,527,733
punjab,malerkotla,2025,10,138,33,1,64,960,320,360
punjab,malerkotla,2025,11,181,42,4,102,1647,667,559
punjab,malerkotla,2025,12,130,15,3,98,1627,666,674
punjab,mansa,2025,9,394,49,2,186,2490,1603,3158
punjab,mansa,2025,10,204,19,5,74,3309,2047,1851
punjab,mansa,2025,11,241,28,2,112,2767,3072,2160
